id,label
1,tensor(30251),0.0017833249876275659,64
1,tensor(40069),0.01558904629200697,64
1,tensor(20348),0.0026297273579984903,64
1,tensor(30423),0.05065660923719406,64
1,tensor(20403),0.0018432970391586423,64
1,tensor(30196),0.06217946484684944,64
1,tensor(20122),0.017558258026838303,64
1,tensor(30406),0.0007171818288043141,64
1,tensor(20227),0.005526408087462187,64
1,tensor(20340),0.008337335661053658,64
1,tensor(20126),0.001760605489835143,64
1,tensor(30474),0.0007284022285602987,64
1,tensor(40165),0.003547224448993802,64
1,tensor(20017),0.008322607725858688,64
1,tensor(40311),0.07315843552350998,64
1,tensor(30374),0.0018157459562644362,64
1,tensor(30198),0.00101874687243253,64
1,tensor(40064),0.001780903898179531,64
1,tensor(10481),0.0015240104403346777,64
1,tensor(10196),0.00023816036991775036,64
1,tensor(40060),0.01436059270054102,64
1,tensor(10490),0.0018714970210567117,64
1,tensor(10375),0.0029777877498418093,64
1,tensor(20174),0.005728119518607855,64
1,tensor(30352),0.0028582513332366943,64
1,tensor(20241),0.007973612286150455,64
1,tensor(20137),0.008368157781660557,64
1,tensor(30369),0.007708223070949316,64
1,tensor(10256),0.0008706713560968637,64
1,tensor(10097),0.007837323471903801,64
1,tensor(10492),0.0026373621076345444,64
1,tensor(30220),0.010607310570776463,64
1,tensor(10073),0.0019214983331039548,64
1,tensor(30011),0.0027849453035742044,64
1,tensor(30436),0.014345582574605942,64
1,tensor(30350),0.005537892691791058,64
1,tensor(10024),0.008078237064182758,64
1,tensor(30326),0.0057473573833703995,64
1,tensor(20147),0.0014919077511876822,64
1,tensor(20097),0.0012692265445366502,64
1,tensor(20162),0.009861401282250881,64
1,tensor(10245),0.003284846432507038,64
1,tensor(10340),0.0010590633610263467,64
1,tensor(40300),0.0006114396965131164,64
1,tensor(30293),0.05431262031197548,64
1,tensor(10108),0.004125993698835373,64
1,tensor(30062),0.001933226827532053,64
1,tensor(20160),0.015302589163184166,64
1,tensor(30167),0.004611659795045853,64
1,tensor(30046),0.0025873612612485886,64
1,tensor(10118),0.06642201542854309,64
1,tensor(30187),0.059224698692560196,64
1,tensor(30129),0.008060786873102188,64
1,tensor(10005),0.06183869019150734,64
1,tensor(40394),0.0017939090030267835,64
1,tensor(40438),0.43126899003982544,64
1,tensor(40190),0.06966349482536316,64
1,tensor(10091),0.002657709177583456,64
1,tensor(30429),0.0021809048485010862,64
1,tensor(40437),0.3265024721622467,64
1,tensor(30301),0.0029088612645864487,64
1,tensor(30029),0.001193347037769854,64
1,tensor(40417),0.07777120172977448,64
1,tensor(20349),0.030920343473553658,64
1,tensor(20281),0.013764537870883942,128
1,tensor(40126),0.003283513244241476,128
1,tensor(40026),0.004451252520084381,128
1,tensor(30239),0.004585372284054756,128
1,tensor(20362),0.005098376423120499,128
1,tensor(40003),0.0017570189666002989,128
1,tensor(20413),0.024876337498426437,128
1,tensor(40096),0.001134488731622696,128
1,tensor(10298),0.0007918249466456473,128
1,tensor(20221),0.0009743380942381918,128
1,tensor(10022),0.002740120980888605,128
1,tensor(40242),0.0029785323422402143,128
1,tensor(20327),0.03272385522723198,128
1,tensor(20478),0.0016003417549654841,128
1,tensor(30343),0.038052525371313095,128
1,tensor(10313),0.015152744017541409,128
1,tensor(20419),0.0013855582801625133,128
1,tensor(10217),0.0009039065917022526,128
1,tensor(10230),0.001630416139960289,128
1,tensor(40371),0.004714662209153175,128
1,tensor(20102),0.019130101427435875,128
1,tensor(20458),0.05867648497223854,128
1,tensor(20157),0.006249279249459505,128
1,tensor(20427),0.004318905528634787,128
1,tensor(20473),0.003325071884319186,128
1,tensor(10105),0.012029704637825489,128
1,tensor(30219),0.0017868186114355922,128
1,tensor(40191),0.0006265697302296758,128
1,tensor(30377),0.0029277645517140627,128
1,tensor(40137),0.016281448304653168,128
1,tensor(40172),0.023036951199173927,128
1,tensor(40388),0.006019374821335077,128
1,tensor(40050),0.0034736916422843933,128
1,tensor(20065),0.0008137223776429892,128
1,tensor(10431),0.0006193384760990739,128
1,tensor(10023),0.001383120659738779,128
1,tensor(20299),0.0017170404316857457,128
1,tensor(30181),0.004745120648294687,128
1,tensor(30107),0.001071176608093083,128
1,tensor(20415),0.014432230032980442,128
1,tensor(40408),0.009346971288323402,128
1,tensor(10018),0.001645364100113511,128
1,tensor(10086),0.0028522941283881664,128
1,tensor(10082),0.008180269040167332,128
1,tensor(30191),0.005023129750043154,128
1,tensor(10067),0.0023389027919620275,128
1,tensor(40152),0.013126594945788383,128
1,tensor(10284),0.007179474923759699,128
1,tensor(20239),0.011701465584337711,128
1,tensor(10403),0.0041644638404250145,128
1,tensor(40395),0.003956641536206007,128
1,tensor(10381),0.06939831376075745,128
1,tensor(20271),0.05445777624845505,128
1,tensor(40001),0.0067544360645115376,128
1,tensor(10114),0.011449356563389301,128
1,tensor(30027),0.0009421971044503152,128
1,tensor(30194),0.001325329765677452,128
1,tensor(10207),0.09171446412801743,128
1,tensor(20343),0.005716841667890549,128
1,tensor(10218),0.04468241333961487,128
1,tensor(30337),0.005625133868306875,128
1,tensor(20288),0.006877114064991474,128
1,tensor(40497),0.001388157601468265,128
1,tensor(20099),0.002023594221100211,128
1,tensor(10279),0.001413741149008274,192
1,tensor(10424),0.0055746519938111305,192
1,tensor(30255),0.0018631065031513572,192
1,tensor(30250),0.001140116946771741,192
1,tensor(40216),0.001566990278661251,192
1,tensor(20156),0.2998639643192291,192
1,tensor(10103),0.004452383611351252,192
1,tensor(20479),0.003438507206737995,192
1,tensor(10162),0.025161419063806534,192
1,tensor(40210),0.009799038991332054,192
1,tensor(10180),0.001162407104857266,192
1,tensor(30278),0.009820984676480293,192
1,tensor(40002),0.0018580227624624968,192
1,tensor(10058),0.0017383081139996648,192
1,tensor(30064),0.0018832872156053782,192
1,tensor(20223),0.005526408087462187,192
1,tensor(40356),0.025367053225636482,192
1,tensor(40075),0.021357571706175804,192
1,tensor(10302),0.003925839439034462,192
1,tensor(30443),0.0013027361128479242,192
1,tensor(40267),0.001698020612820983,192
1,tensor(30434),0.0005730288685299456,192
1,tensor(20204),0.010022154077887535,192
1,tensor(10185),0.0003203679225407541,192
1,tensor(40399),0.0008064116700552404,192
1,tensor(30145),0.006135591305792332,192
1,tensor(20026),0.0029546613804996014,192
1,tensor(20139),0.005587270017713308,192
1,tensor(40022),0.009826788678765297,192
1,tensor(20291),0.0023504849523305893,192
1,tensor(20180),0.0032017454504966736,192
1,tensor(40080),0.0021846238523721695,192
